Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Alcohol use disorders (%),Depression
0.2222831,0.537245311,0.120238437,3.14110138,0.624353629,0.858176154,0
0.222829384,0.537765195,0.121274647,3.143531222,0.624697935,0.857431908,0
0.223348853,0.538052986,0.122582121,3.145135597,0.624471192,0.862534664,0
0.223965612,0.538299133,0.124193117,3.147171719,0.622827139,0.873742343,0
0.224626352,0.538515192,0.125961043,3.149359663,0.620876731,0.887175107,0
0.225280733,0.538717977,0.127722046,3.151406861,0.61987842,0.899038571,0
0.225872498,0.538910365,0.129565452,3.153017274,0.620691928,0.905398531,0
0.226468997,0.539134897,0.131478343,3.154216536,0.623049386,0.90772267,0
0.227153982,0.539398358,0.133469956,3.155532355,0.625373962,0.909913532,0
0.227917899,0.539699816,0.135728358,3.157019332,0.628391642,0.911897847,0
0.228746542,0.540037528,0.138107966,3.158617428,0.631666121,0.913666551,0
0.229631402,0.540419044,0.140474108,3.160388903,0.635077217,0.915211198,0
0.230559221,0.540836518,0.1430575,3.162166215,0.639160441,0.916475202,0
0.231524458,0.541305483,0.145649754,3.16419462,0.643612602,0.917452711,0
0.29003623,0.369265381,0.091850418,3.116411633,0.999330531,0.965218654,1
0.290433677,0.37010623,0.093077226,3.118136539,1.00500614,0.983222486,1
0.290860736,0.370992515,0.094335583,3.120926403,1.009154878,1.000999635,1
0.291307357,0.371892183,0.095600505,3.124516469,1.011931367,1.017522307,1
0.291725331,0.372766277,0.096981261,3.128552136,1.013388674,1.031901124,1
0.292036893,0.37363556,0.098333225,3.133037712,1.013274002,1.042765518,1
0.292351992,0.374443871,0.099840327,3.149548447,1.01044026,1.054219724,1
0.292751982,0.375185351,0.101561769,3.182491676,1.004319586,1.068852452,1
0.293188392,0.375847772,0.103395379,3.220433047,0.995820105,1.083539792,1
0.293589398,0.376453999,0.105284969,3.252119394,0.98643311,1.095232233,1
0.293875227,0.377048401,0.107166089,3.266332481,0.977115348,1.100656536,1
0.294185528,0.377680231,0.109024372,3.259566662,0.96690037,1.099591657,1
0.294636211,0.378426388,0.111139611,3.240463262,0.95524817,1.095351579,1
0.295168345,0.379255429,0.113336848,3.215604308,0.943426596,1.090309463,1
0.295668667,0.380066375,0.115677151,3.191789272,0.93274651,1.086667884,1
0.295994576,0.380711068,0.117979126,3.175690394,0.924959401,1.086390215,1
0.296338846,0.381275909,0.12044987,3.166455132,0.918775913,1.093815148,1
0.296892221,0.381945808,0.123101239,3.15852616,0.913454772,1.108662831,1
0.297552268,0.382663032,0.125951044,3.151063959,0.909121683,1.126196996,1
0.298198511,0.383401772,0.128874362,3.143467991,0.90714212,1.141568503,1
0.298716433,0.384088866,0.131775873,3.135074239,0.907355039,1.149860927,1
0.299215244,0.384723381,0.134696896,3.125634641,0.910198439,1.152720965,1
0.299836447,0.385402517,0.137681532,3.115594517,0.915007604,1.154938691,1
0.30055197,0.386157931,0.140933805,3.105114889,0.921456713,1.156324568,1
0.301335766,0.386981666,0.144117451,3.094220974,0.929601721,1.156517983,1
0.302147797,0.387795122,0.147361198,3.082865437,0.939550726,1.155089466,1
0.303046551,0.38865927,0.150789791,3.071804304,0.951092654,1.15206132,1
0.303991111,0.389566789,0.154265645,3.061018293,0.964306161,1.147283974,1
0.194859308,0.761556027,0.317495415,6.173948787,0.930352135,1.945140608,1
0.19465637,0.762373703,0.321129727,6.181504318,0.924618201,2.01671783,1
0.194535225,0.763199431,0.32484653,6.188587635,0.920563593,2.084061183,1
0.194497365,0.764016775,0.328796136,6.195164589,0.917222994,2.141897647,1
0.194543252,0.764800591,0.332930118,6.201044792,0.915675067,2.184785884,1
0.194664263,0.76549841,0.336629864,6.205952879,0.91481875,2.207287645,1
0.194959094,0.766271557,0.341669631,6.2102066,0.91443069,2.222538152,1
0.195451421,0.767243054,0.346724035,6.21442634,0.915033408,2.243886161,1
0.19601323,0.76825837,0.352165065,6.218526932,0.916337616,2.266189643,1
0.196515176,0.769175543,0.356686636,6.222512193,0.918722487,2.284215821,1
0.196833522,0.769882747,0.359116609,6.226632674,0.922037067,2.293182158,1
0.196971123,0.770696962,0.359699671,6.232522269,0.929872422,2.295483423,1
0.197059653,0.7719341,0.360521586,6.241227649,0.940354312,2.29641509,1
0.197111194,0.773235908,0.360163456,6.250085259,0.953252016,2.295173283,1
0.197158335,0.774329164,0.360576479,6.257263327,0.966562763,2.291288773,1
0.197227135,0.774918017,0.361698174,6.261043284,0.976500625,2.284276025,1
0.197355132,0.775133468,0.363767302,6.26245839,0.985659876,2.248000682,1
0.197560348,0.775408303,0.367605828,6.264510943,0.994004682,2.173819359,1
0.197791368,0.775694876,0.372274154,6.266762408,1.002461623,2.087296541,1
0.197996828,0.775954027,0.377686715,6.268750177,1.009189477,2.014255488,1
0.198133992,0.776176435,0.38140011,6.270347793,1.015928215,1.980539737,1
0.198223773,0.776360661,0.384719879,6.271412914,1.021524518,1.975384678,1
0.198343196,0.776636163,0.388885887,6.272949609,1.028059992,1.971113862,1
0.198475809,0.776953006,0.392229496,6.27458418,1.035600281,1.967857878,1
0.198617971,0.777311212,0.396367502,6.276310224,1.043440922,1.965835862,1
0.198767481,0.777710532,0.39999806,6.278150734,1.051341289,1.965118658,1
0.198905754,0.778099584,0.403636006,6.279754939,1.060779799,1.965699823,1
0.199042127,0.778532347,0.407335548,6.281626598,1.069045186,1.967898494,1
0.173835996,0.621853238,0.183131545,3.75345584,1.084346322,1.625635294,1
0.173827401,0.622249197,0.18229015,3.753998443,1.103202741,1.647638194,1
0.173821985,0.622635647,0.181634567,3.756097638,1.119226614,1.664909214,1
0.173822397,0.622995439,0.181101939,3.75932196,1.131646545,1.677748702,1
0.173836144,0.623327924,0.180856264,3.763308125,1.140071235,1.686248425,1
0.173865387,0.623616177,0.18092732,3.767756045,1.144198981,1.690349174,1
0.173868545,0.623885512,0.181109009,3.778437902,1.142573297,1.684869686,1
0.173827017,0.624141181,0.181394386,3.797297831,1.134842507,1.669559246,1
0.173779299,0.62439421,0.181681353,3.819116447,1.124079241,1.649710421,1
0.17376334,0.624644871,0.181944743,3.838537106,1.111530104,1.630489173,1
0.173820869,0.624906621,0.182546956,3.850212266,1.100681812,1.617103437,1
0.173990725,0.625199782,0.1830295,3.856242816,1.085571718,1.60674617,1
0.174255466,0.625534234,0.183889632,3.861799219,1.062841623,1.595069226,1
0.174561594,0.625905796,0.185066992,3.866440239,1.036762467,1.583843372,1
0.174853495,0.626300984,0.186055418,3.869723012,1.013155201,1.574827199,1
0.175075887,0.626706753,0.18686678,3.871294236,0.996834331,1.569752022,1
0.175258509,0.627198891,0.187719435,3.864564852,0.988308936,1.576104978,1
0.175467017,0.627819675,0.18875553,3.847599701,0.982515844,1.594821919,1
0.175687623,0.628484235,0.189830709,3.826991847,0.977542632,1.617853415,1
0.175898238,0.629078383,0.19085805,3.809159905,0.972619914,1.636831099,1
0.176082293,0.629503936,0.191497327,3.800552468,0.965995844,1.643255104,1
0.176252758,0.62981181,0.192008971,3.798710814,0.957231613,1.639171627,1
0.17643842,0.630134476,0.192726828,3.79713968,0.947451823,1.632174297,1
0.176639923,0.630466603,0.193352201,3.796020819,0.93590382,1.622304428,1
0.176854893,0.630797089,0.194306124,3.795435509,0.923634623,1.609545567,1
0.177084116,0.631122372,0.194947306,3.795468754,0.910374952,1.593893605,1
0.177327867,0.631436343,0.195598516,3.796264482,0.896018515,1.575362438,1
0.17759122,0.631753479,0.196458265,3.798154719,0.880949998,1.553900544,1
0.279539653,0.955624548,0.574380088,5.071231429,1.164409505,0.82198471,1
0.279953738,0.956914056,0.582375229,5.077641981,1.16127089,0.820275853,1
0.28033065,0.958116644,0.590314338,5.083707676,1.163508137,0.819173265,1
0.280662572,0.959197325,0.597923313,5.089085385,1.16754072,0.818740776,1
0.280945143,0.960106867,0.604525601,5.093438318,1.174701683,0.818897225,1
0.281177423,0.96085399,0.611023127,5.096871845,1.182115016,0.819615287,1
0.281255403,0.961071632,0.616610408,5.088122368,1.198150436,0.821655003,1
0.281135372,0.96062729,0.622585963,5.062914817,1.230010466,0.825071729,1
0.280919655,0.959808394,0.628657035,5.031103552,1.26993588,0.829021731,1
0.280698467,0.958876756,0.635241731,5.002221027,1.308583276,0.832520403,1
0.280596508,0.958227011,0.641094036,4.986628266,1.338420414,0.834729679,1
0.28057662,0.960068957,0.646347637,4.988012366,1.360570917,0.83568087,1
0.280545361,0.965089083,0.651691976,5.001947371,1.384033056,0.836220511,1
0.280514957,0.971229773,0.657759387,5.024460012,1.40290006,0.836630809,1
0.28048063,0.976320784,0.664298021,5.050649728,1.418556195,0.837302538,1
0.280451854,0.978228207,0.670520729,5.076250591,1.42801437,0.838728781,1
0.280387969,0.977790269,0.679390195,5.111355677,1.428885007,0.846887618,1
0.280271733,0.977331342,0.690879841,5.161164915,1.422732076,0.863535704,1
0.280144324,0.976918944,0.702687524,5.212749854,1.414857579,0.882635681,1
0.28004663,0.976658774,0.712881733,5.253632592,1.40840613,0.898174308,1
0.280010011,0.976577412,0.719541995,5.271058859,1.408640103,0.904202919,1
0.280046696,0.976612088,0.723787691,5.272377747,1.412485431,0.903373373,1
0.280139341,0.976648884,0.726458442,5.274071104,1.417658597,0.902212816,1
0.280296688,0.976705062,0.729312639,5.275747581,1.426119531,0.900544604,1
0.280512251,0.976731648,0.732196081,5.277068987,1.435110226,0.898279336,1
0.280800531,0.976792541,0.733379421,5.278340958,1.446569338,0.895117114,1
0.281139274,0.976830739,0.733354136,5.279232353,1.456722709,0.890793746,1
0.281538914,0.976917325,0.730626189,5.280278593,1.468867753,0.885003363,1
0.217358016,0.551855167,0.106287388,3.227724439,0.658781875,0.98007417,1
0.217938033,0.552623093,0.107457038,3.232583542,0.657392964,1.007706109,1
0.218569434,0.553419371,0.108437625,3.237916277,0.657133464,1.033143047,1
0.219219468,0.554205596,0.109485154,3.24345157,0.6565091,1.0552812,1
0.219854315,0.554957184,0.110951108,3.249135873,0.656966544,1.072961012,1
0.220423343,0.555620443,0.112420251,3.254951364,0.656880772,1.084719974,1
0.221145961,0.556278249,0.114277341,3.261861815,0.658375438,1.093024781,1
0.222131573,0.556966104,0.115643608,3.270034607,0.660401358,1.100599584,1
0.223220678,0.557697491,0.117706314,3.278855622,0.662522113,1.10679071,1
0.224230548,0.558438168,0.119479581,3.287420145,0.664052482,1.110919134,1
0.22498637,0.559191333,0.121112053,3.295108581,0.665436769,1.112231031,1
0.22570783,0.560198011,0.122497722,3.303534458,0.666367404,1.10921336,1
0.226651424,0.561565131,0.124200614,3.313773567,0.667461775,1.102199925,1
0.227673925,0.563048608,0.125490844,3.324407666,0.668914945,1.092969419,1
0.228608508,0.56436186,0.127251058,3.333993383,0.670293905,1.083057584,1
0.229265959,0.565139604,0.128657413,3.340155762,0.669837067,1.074247839,1
0.229760441,0.565501695,0.130167199,3.343777533,0.668991797,1.065065599,1
0.230314561,0.565825383,0.132115933,3.34745667,0.667923371,1.053477469,1
0.2309043,0.566129475,0.134148881,3.35107262,0.666132409,1.040652448,1
0.231506228,0.566422764,0.136389762,3.354322651,0.664591556,1.027871612,1
0.232103022,0.566732585,0.138607532,3.356973857,0.663688707,1.016418731,1
0.232731582,0.567048271,0.141358978,3.359211989,0.663984758,1.0060763,1
0.233448661,0.567368263,0.143861054,3.361395407,0.663600177,0.995942293,1
0.234253814,0.567709556,0.146334416,3.363413244,0.664112257,0.986184875,1
0.235121005,0.568038607,0.149540369,3.36516803,0.663702284,0.97671861,1
0.236051127,0.568385898,0.152627971,3.36690569,0.664021601,0.967582099,1
0.237026966,0.568731516,0.155747584,3.368449165,0.664478779,0.958812646,1
0.238044781,0.569094676,0.159144309,3.369917096,0.665203405,0.95045256,1
0.164765621,0.622820372,0.119056208,3.280124491,0.542786228,1.306582942,1
0.164663307,0.622881479,0.117828164,3.28046783,0.54807825,1.307071514,1
0.164552863,0.622943174,0.116722401,3.280439296,0.552595805,1.307107198,1
0.164464736,0.623022359,0.11580371,3.279750344,0.555876897,1.303990987,1
0.164391731,0.623121781,0.115103273,3.279385275,0.558253507,1.300788587,1
0.164324494,0.623213761,0.114687325,3.279612631,0.559420685,1.300678019,1
0.164217335,0.623323584,0.114320371,3.280335617,0.559472133,1.300666431,1
0.164052812,0.623479746,0.114030701,3.281757187,0.55866925,1.299308206,1
0.163894445,0.62366864,0.11384512,3.28297151,0.557413772,1.295980774,1
0.163788912,0.623860929,0.113721679,3.283814387,0.5557158,1.292224735,1
0.163787298,0.624023308,0.113702945,3.283997307,0.553809153,1.289006688,1
0.163945083,0.624197771,0.114064819,3.283858912,0.551217408,1.285819737,1
0.164243105,0.624432893,0.114712678,3.283862122,0.547822786,1.282188112,1
0.164614608,0.624705645,0.115596076,3.283956117,0.543822909,1.278680692,1
0.164990253,0.624984031,0.116623858,3.28400065,0.540357106,1.275744881,1
0.165300239,0.625234672,0.117684941,3.284137516,0.537679961,1.274287323,1
0.165625149,0.625524222,0.118788192,3.284345604,0.536442777,1.278383803,1
0.166053786,0.625919993,0.120084375,3.284684061,0.535860299,1.288799328,1
0.166521261,0.626369745,0.121569857,3.285361354,0.535542669,1.301398013,1
0.166957318,0.626806014,0.123057317,3.286402778,0.535287236,1.312107586,1
0.167289738,0.627148281,0.124242955,3.287643551,0.534912852,1.316798337,1
0.16755844,0.627426073,0.125424018,3.289360378,0.534495119,1.31708939,1
0.167850209,0.627736138,0.126740781,3.291722448,0.534358624,1.317189616,1
0.168160663,0.628081312,0.128143338,3.294428857,0.534085114,1.3167404,1
0.168486502,0.628458402,0.129654099,3.29739706,0.534223822,1.315694514,1
0.168819581,0.628854362,0.131155948,3.30057828,0.534562811,1.314147597,1
0.169152673,0.629258994,0.132613183,3.304061189,0.534921683,1.312215076,1
0.169482537,0.629671507,0.134089569,3.307850193,0.535481492,1.309799199,1
0.169767257,0.738143804,0.113338963,4.853941746,1.122744397,0.650739739,1
0.169644385,0.738221192,0.11288508,4.851027745,1.131160128,0.650194239,1
0.16955094,0.738297786,0.112553147,4.847760586,1.140669689,0.649500382,1
0.16949137,0.738385339,0.112925245,4.844543763,1.150165422,0.648715059,1
0.169466677,0.738473421,0.112639112,4.841415975,1.160115469,0.647950298,1
0.169479836,0.738557427,0.112698652,4.838453513,1.16933028,0.647174852,1
0.169533845,0.738617149,0.112955459,4.834363075,1.181153075,0.64618425,1
0.169624936,0.738643785,0.113672489,4.828396905,1.193354607,0.644882609,1
0.169744735,0.738677802,0.11473612,4.82226053,1.205832273,0.643432018,1
0.169881033,0.738742458,0.115775593,4.817609099,1.21570519,0.642032571,1
0.170029186,0.738878219,0.116574618,4.81593681,1.220315732,0.640798644,1
0.170278402,0.739116497,0.117880522,4.81859725,1.221213289,0.639503922,1
0.170672894,0.739444374,0.119374238,4.824459065,1.219612848,0.638008567,1
0.1711322,0.739837103,0.121075478,4.831969484,1.217016681,0.636608912,1
0.17157276,0.740255039,0.122846784,4.839527037,1.215539613,0.635608686,1
0.171908785,0.740643229,0.124584878,4.844988201,1.216224175,0.635331312,1
0.172219482,0.741112949,0.126321982,4.849389549,1.226543057,0.636388744,1
0.172616308,0.741775291,0.128089754,4.854740022,1.250979974,0.638690833,1
0.173042282,0.742510472,0.130155513,4.860351206,1.279501579,0.641441275,1
0.173451524,0.743250022,0.132055336,4.865911151,1.306732145,0.643893215,1
0.173776912,0.743832366,0.134234935,4.8704793,1.328060943,0.645200453,1
0.174053638,0.744296178,0.136002246,4.874415544,1.341314214,0.645618505,1
0.174360003,0.744787689,0.137810628,4.878468738,1.355268518,0.645974235,1
0.174694007,0.745315258,0.139432313,4.882673387,1.368353996,0.646243058,1
0.175049164,0.745865678,0.14142231,4.886902595,1.381439301,0.646407825,1
0.175416683,0.746422594,0.14341345,4.890962976,1.392090694,0.646410808,1
0.175790225,0.746977569,0.144902107,4.894982702,1.40221714,0.64622016,1
0.176166978,0.74753625,0.147024605,4.899048237,1.408446273,0.645813295,1
0.183432213,0.860104486,0.259084152,4.500473584,0.652317576,1.665204809,1
0.183364589,0.860392231,0.256523805,4.501537333,0.659756822,1.676253393,1
0.183300158,0.860673536,0.254418631,4.502971068,0.666111219,1.686618882,1
0.183253672,0.860967404,0.253376747,4.504646785,0.671612916,1.695756686,1
0.18322649,0.861244196,0.252378853,4.506368125,0.67606436,1.702899024,1
0.183222633,0.861464412,0.251983218,4.507725695,0.678752399,1.707356742,1
0.1831954,0.86149943,0.252464265,4.508138677,0.680552968,1.710913459,1
0.183144938,0.861453414,0.253338263,4.508316066,0.683354459,1.715564395,1
0.183085074,0.861348742,0.253441705,4.508168528,0.685708767,1.720459201,1
0.183046827,0.861285157,0.254512896,4.50812671,0.686892327,1.724891145,1
0.183051336,0.861319926,0.255845871,4.508512419,0.68882949,1.728012975,1
0.183106425,0.861425748,0.257208301,4.509187986,0.689376205,1.731276916,1
0.183206778,0.86158025,0.258993475,4.510119996,0.690232638,1.736118544,1
0.18333581,0.86177911,0.261430975,4.51129235,0.69197789,1.741542243,1
0.1834895,0.862066807,0.264648067,4.513035657,0.69235082,1.746650691,1
0.183651266,0.862445263,0.267530699,4.515601237,0.693088295,1.750349684,1
0.183910198,0.862952158,0.270605503,4.519160892,0.692635977,1.754266671,1
0.184316849,0.86362528,0.274969404,4.523745599,0.689157784,1.759896693,1
0.184765556,0.864316363,0.279360586,4.528492525,0.686334356,1.765620367,1
0.185171573,0.864966613,0.28380549,4.533074858,0.683756762,1.770043436,1
0.185436413,0.865460053,0.287533796,4.536962815,0.681531048,1.771608352,1
0.185615983,0.865886631,0.290761985,4.54051959,0.682243768,1.771161474,1
0.185819838,0.866393424,0.29368835,4.544446827,0.68411897,1.770512896,1
0.186041837,0.866955683,0.297263121,4.548572245,0.685710112,1.769608585,1
0.186279804,0.867600359,0.300467207,4.553196109,0.689086364,1.768336383,1
0.186523801,0.868295959,0.303177947,4.558143654,0.69175457,1.766552872,1
0.186762193,0.86899474,0.305583283,4.563081512,0.696569781,1.764169608,1
0.186999332,0.869734899,0.307738346,4.568070363,0.701883263,1.761269508,1
0.16630374,0.602748705,0.162693321,3.457884807,0.729552285,1.653590116,1
0.166799333,0.602934433,0.16477744,3.459961062,0.737537718,1.660539,1
0.1672587,0.603117635,0.166394782,3.461938917,0.744722904,1.667518974,1
0.167656955,0.60328175,0.168105585,3.463657485,0.751271143,1.674449578,1
0.167973514,0.603424671,0.169933377,3.465088267,0.757098794,1.681118275,1
0.168184768,0.603535643,0.170877588,3.466137556,0.760212877,1.687323478,1
0.168365325,0.603731946,0.172115007,3.467588295,0.763644421,1.694706522,1
0.168581899,0.604071814,0.173149092,3.469931093,0.767236085,1.703565812,1
0.168806577,0.604467237,0.174363475,3.472572515,0.771054456,1.712563293,1
0.169016869,0.60485545,0.175453483,3.475105464,0.774419915,1.72017183,1
0.169181813,0.605147422,0.176183986,3.476933639,0.774987793,1.724803838,1
0.169350897,0.605306774,0.176970136,3.477725699,0.77352061,1.726483466,1
0.169574807,0.605409517,0.177608497,3.477907623,0.767518133,1.726632088,1
0.169810248,0.605467022,0.178104365,3.477646688,0.76133166,1.726067091,1
0.170022972,0.605530509,0.17857493,3.477359764,0.75581699,1.725596593,1
0.170168831,0.605605564,0.179453936,3.477157279,0.753767851,1.726040482,1
0.170286504,0.605723505,0.179940585,3.476799952,0.758808306,1.728143974,1
0.170420514,0.605850953,0.180867431,3.475920575,0.767889357,1.731399822,1
0.170571321,0.606006558,0.182062761,3.475027241,0.779965883,1.734957498,1
0.170728549,0.606176692,0.182409278,3.474428248,0.78881258,1.737940189,1
0.170884937,0.606357534,0.183706722,3.47448106,0.794652677,1.739541555,1
0.171059861,0.606557525,0.184589719,3.47503601,0.796065569,1.739128837,1
0.171277064,0.606795968,0.184980259,3.475805986,0.797028494,1.736933505,1
0.171532705,0.607070073,0.185799638,3.476816384,0.797438924,1.733140591,1
0.171827232,0.60739185,0.187106968,3.47819077,0.795511572,1.727892422,1
0.172153345,0.607750967,0.187961036,3.479957181,0.792187384,1.721155658,1
0.17250711,0.608139174,0.189076293,3.482077961,0.788665245,1.713140578,1
0.172883474,0.608545449,0.189603546,3.484456287,0.781634852,1.704300959,1
0.281632066,1.058855365,0.475402435,5.314525104,0.539191537,1.823355323,1
0.281883967,1.059531235,0.47511669,5.317655837,0.531346618,1.91388216,1
0.282081007,1.060146003,0.475309808,5.320485027,0.526252329,1.979951812,1
0.282215875,1.060700919,0.475542881,5.322932967,0.523011453,2.024106866,1
0.282281108,1.061165787,0.476305024,5.324974136,0.522339114,2.049173054,1
0.282279324,1.061519404,0.477199422,5.326463235,0.523718007,2.057751738,1
0.282134328,1.061635598,0.480607746,5.32681144,0.529382206,2.021312597,1
0.281870936,1.061601969,0.487225275,5.326556097,0.540505482,1.932359877,1
0.281549531,1.061479768,0.495771704,5.325785922,0.552651106,1.8246779,1
0.281245027,1.061351165,0.503802067,5.324955919,0.565430732,1.732274541,1
0.281053741,1.06138025,0.509671729,5.324796401,0.57525039,1.689706326,1
0.280902713,1.06157818,0.513224146,5.324911447,0.587190349,1.684808224,1
0.280762386,1.062030197,0.516315457,5.32560067,0.602489065,1.683102385,1
0.280626848,1.062509429,0.519966311,5.326195894,0.617815193,1.684414248,1
0.280502688,1.062891305,0.523016411,5.326561103,0.628931739,1.688376207,1
0.280392603,1.063026895,0.525850612,5.326293507,0.633709512,1.694842806,1
0.280201146,1.06270641,0.529142444,5.324279099,0.632747489,1.716299448,1
0.279867706,1.06195674,0.532454217,5.320121843,0.62928027,1.756259864,1
0.279460747,1.061045455,0.536000667,5.315080149,0.625214098,1.801699514,1
0.279035559,1.060231768,0.539912487,5.310517532,0.622103626,1.839049757,1
0.278647442,1.059713104,0.543179058,5.307456509,0.622178622,1.855074797,1
0.278128209,1.059431785,0.546753742,5.305528073,0.626062538,1.850604263,1
0.277314335,1.059135296,0.550880263,5.303474302,0.634300559,1.835133711,1
0.276272816,1.058864989,0.555076416,5.301411513,0.647248926,1.808594813,1
0.275013921,1.058556752,0.559840867,5.299063877,0.663566941,1.770597782,1
0.273600464,1.058288938,0.564691864,5.297058243,0.683426544,1.721176643,1
0.272043212,1.058055557,0.569377271,5.295184352,0.706037222,1.659860689,1
0.270391825,1.057929806,0.57460828,5.293836611,0.729285356,1.586587835,1
0.261624004,0.952650933,0.524409764,5.325118447,1.226572689,1.39247705,1
0.261804879,0.953019083,0.526077756,5.327033414,1.226288357,1.41117191,1
0.261908032,0.953363796,0.529025367,5.32912305,1.224909209,1.427524357,1
0.26193673,0.953646649,0.531214693,5.330965511,1.222559773,1.440538472,1
0.261911731,0.953921066,0.533761469,5.332856657,1.218605625,1.449242825,1
0.261834992,0.95415233,0.535762189,5.334686351,1.214899983,1.452596784,1
0.261561952,0.954114848,0.538312598,5.334946927,1.216030208,1.451968534,1
0.261056279,0.953766557,0.541911482,5.333542692,1.222151492,1.449760677,1
0.260461932,0.953269299,0.544442242,5.331282216,1.230667402,1.446591757,1
0.259946412,0.952876259,0.547168169,5.329464151,1.237617259,1.443233368,1
0.259671447,0.952817377,0.548958847,5.329376845,1.235736552,1.440518863,1
0.259730871,0.952858607,0.550013801,5.333566391,1.226597902,1.438858334,1
0.260033585,0.952766396,0.549686673,5.342341608,1.211407929,1.437574133,1
0.26042706,0.952569756,0.551173043,5.352210209,1.195468752,1.436158487,1
0.26078137,0.952413524,0.552337226,5.360326834,1.176545744,1.433957796,1
0.260955076,0.952402158,0.552385713,5.363574255,1.157389458,1.43022902,1
0.260982294,0.952382694,0.553715131,5.36259471,1.134136748,1.422919534,1
0.261011549,0.952273352,0.557831665,5.361001569,1.102167552,1.41197035,1
0.261048471,0.952114234,0.561656108,5.359066249,1.069256203,1.400289947,1
0.261082919,0.951921115,0.564658104,5.356935739,1.04167845,1.390567794,1
0.2611307,0.951810399,0.56666009,5.355084882,1.027705193,1.385583648,1
0.26119908,0.95175786,0.567972036,5.353578009,1.021056566,1.383849454,1
0.261314573,0.951859349,0.569469215,5.352999813,1.015776921,1.382010843,1
0.261477144,0.952091081,0.570145123,5.353210103,1.011389429,1.38039038,1
0.261684111,0.952453416,0.57151124,5.354198571,1.008266191,1.379200148,1
0.26192006,0.952894253,0.57281854,5.355515936,1.005380238,1.378581293,1
0.262197675,0.953441639,0.573502961,5.357419485,1.005189928,1.37872859,1
0.262486902,0.953995907,0.573968695,5.359393141,1.006218115,1.379690302,1
0.1846072,0.798721922,0.132991342,4.899557128,1.1780875,0.582754446,1
0.184422615,0.799425499,0.131593673,4.902634965,1.187107257,0.580222111,1
0.184297727,0.800147954,0.130632826,4.905852248,1.196109534,0.578075809,1
0.1842325,0.800845871,0.129873846,4.909077896,1.205044198,0.576469453,1
0.184230617,0.80149379,0.129537225,4.912271226,1.213823554,0.57556867,1
0.184302439,0.802096999,0.129549919,4.91559797,1.224064942,0.575565921,1
0.184466956,0.80273223,0.129939653,4.918428245,1.235390031,0.576348644,1
0.184712001,0.803436327,0.13078649,4.9203554,1.249440905,0.577546733,1
0.185004589,0.804154362,0.131462791,4.921864272,1.263582542,0.578972015,1
0.185293729,0.804759884,0.132591762,4.922944609,1.276067115,0.580383895,1
0.18553852,0.805179556,0.133721373,4.924280097,1.282994925,0.581560372,1
0.18585458,0.805463814,0.135566443,4.92648226,1.285131146,0.582691829,1
0.186321312,0.805707941,0.138373324,4.929363203,1.287183157,0.58411566,1
0.186849794,0.805928218,0.141126811,4.93231843,1.288715812,0.585824268,1
0.187352661,0.806149893,0.144158871,4.934835674,1.290623256,0.587811024,1
0.187739395,0.806375892,0.147021515,4.936536007,1.29397702,0.59001436,1
0.188132708,0.806609727,0.150397801,4.936968337,1.309771733,0.594553687,1
0.188641564,0.806877523,0.154167715,4.936729648,1.340485787,0.602133866,1
0.189156085,0.807161739,0.157918789,4.936515402,1.377072576,0.610525518,1
0.189574326,0.80744655,0.160506107,4.936652402,1.41191369,0.617513041,1
0.189775727,0.807688383,0.161740061,4.937369883,1.436926179,0.620842208,1
0.18982092,0.807937027,0.162079337,4.939091222,1.454371988,0.621578018,1
0.189817359,0.808232445,0.162674818,4.942980885,1.4685623,0.622114036,1
0.189773001,0.808598452,0.162463256,4.948971754,1.47941868,0.622457288,1
0.189668351,0.808938645,0.162264187,4.95574733,1.488175298,0.622553112,1
0.189504511,0.809280012,0.162179381,4.963043336,1.497080173,0.622425443,1
0.189272003,0.809554144,0.160999159,4.96928392,1.505032372,0.622097697,1
0.188965549,0.809810676,0.159348884,4.974984991,1.510988522,0.621551394,1
0.241383667,0.345375104,0.169496344,3.376176612,0.796640818,1.728199931,0
0.241688542,0.345832881,0.173218571,3.380525497,0.787740345,1.73563259,0
0.242103354,0.346306082,0.177144601,3.384802179,0.780023762,1.742807484,0
0.242584807,0.346775387,0.180375971,3.389252937,0.774380592,1.749375481,0
0.243107581,0.347223937,0.184546893,3.393333108,0.77138359,1.755390317,0
0.243623234,0.347643341,0.188196208,3.398286772,0.771716383,1.759891317,0
0.244512893,0.348094345,0.191911927,3.403148571,0.774591126,1.763827441,0
0.245947534,0.348617994,0.195653997,3.407570691,0.780620394,1.768144462,0
0.247570841,0.349153661,0.199857664,3.411825269,0.786774005,1.772571664,0
0.249058178,0.349673123,0.202992211,3.415798253,0.794521809,1.777170028,0
0.250050436,0.350125286,0.20611126,3.420548532,0.802013877,1.781251782,0
0.25072312,0.350549479,0.208851742,3.426022553,0.808343194,1.790527845,0
0.251458278,0.351015868,0.211050143,3.43226859,0.816949931,1.808242844,0
0.252174631,0.351456041,0.213656203,3.438339426,0.825574863,1.830151337,0
0.252815704,0.351839322,0.21587167,3.443213625,0.832879245,1.85218187,0
0.253316746,0.352121305,0.218202855,3.446969776,0.840246384,1.869975918,0
